user_id,book_id,rating
6288,41,4.7
6288,5163,4.2
6288,2230,3.9
6288,6250,4.8
6288,5752,3.5
6288,5689,4.5
6288,423,3.5
6288,5449,5
6288,6246,4.1
6289,6707,4.5
6289,9085,3.4
6289,1350,3.8
6289,6913,3.8
6289,1641,3.4
6289,8773,3.2
6289,8989,4.5
6289,1359,4.2
6289,7362,4.3
6289,4401,2.8
6289,1690,3.7
6290,4404,2.7
6290,7282,4.5
6290,7939,3.5
6290,1151,4.3
6290,6205,3.6
6290,2263,4.2
6290,2538,3.4
6290,9933,2.6
6290,7251,3.1
6290,5164,3.4
6290,9138,3.1
6290,4013,4.6
6290,6127,3.1
6290,3854,4
6290,7225,1.7
6290,4124,4.8
6290,6001,3.3
6290,8824,2.4
6290,3699,5
6290,3604,2.7
6290,3077,2.8
6290,5390,3.6
6290,1195,5
6290,6700,5
6290,5393,2.7
6290,6951,3.3
6290,4342,4
6290,6435,4.3
6290,9055,3
6290,9207,2.2
6290,7132,2.5
6290,7019,3.7
6290,1006,2.7
6290,7479,3.5
6290,7139,3.4
6290,2056,4.7
6290,6561,3.4
6290,9572,4.2
6290,5197,2.8
6291,6711,3.4
6291,1196,4.1
6291,2106,4.1
6291,5927,5
6291,2641,3.6
6291,8575,3.4
6291,7623,5
6291,182,3.8
6291,8883,3
6291,3522,3.9
6291,5770,3.7
6291,7670,2.8
6291,384,3.9
6291,5298,2.9
6291,395,3.9
6291,8683,5
6291,4628,3.7
6291,709,4.7
6291,6052,2.7
6291,8434,5
6291,62,2.7
6291,6313,2.1
6291,2596,4.1
6291,6098,3.5
6292,23,4.9
6292,6651,3.3
6292,3876,2.8
6292,1569,4.2
6292,3438,4.9
6292,3955,4.4
6292,6097,3.9
6292,3211,3.4
6292,7314,3.9
6292,5235,3.4
6292,5599,2.1
6292,6666,3.7
6292,405,2.8
6293,6068,2.9
6293,36,3.3
6293,7126,3
6293,7507,5
6293,6525,3.1
6293,7443,3.9
6293,8994,1.9
6293,7805,2.9
6293,2414,4.8
6293,2235,5
6293,6588,4.2
6293,5221,4.3
6293,6497,2.4
6293,7070,1.5
6293,7185,3.4
6293,6209,2.9
6293,2785,2.5
6293,6665,4.8
6293,7929,2.3
6293,977,2.4
6293,2631,3.8
6293,9863,4.1
6293,8258,3.9
6293,868,3.1
6293,1320,3.5
6293,9914,3.8
6293,6605,3.1
6293,9984,3.6
6293,2893,2.2
6293,618,1.5
6293,9749,3.8
6294,6090,5
6294,907,3
6294,7991,3.6
6294,9505,3.7
6294,8512,4.2
6294,1123,3.9
6294,7006,2.9
6294,7187,2.1
6294,8943,3.5
6294,5178,1.8
6294,9909,3.9
6294,6743,3.6
6294,2261,2.8
6294,6081,5
6294,1265,2.2
6294,1497,3.2
6294,9275,4.3
6294,7331,4.6
6294,138,2.7
6294,4934,3.7
6294,3761,3.8
6294,7702,1.5
6294,2486,2.1
6294,7680,2.4
6294,5310,2.9
6294,6312,2.9
6294,5904,3.7
6294,1081,4.6
6294,119,4.8
6294,3831,4.8
6294,7761,5
6295,8055,4.6
6295,7845,2.8
6295,6277,3.1
6295,6449,4.3
6295,8233,2.4
6295,4414,5
6295,7678,4.3
6295,4682,2.9
6295,3973,2.1
6295,8751,4.4
6295,3810,3.9
6295,8707,3.2
6295,2168,2.9
6295,8413,4.9
6295,4924,3.3
6295,6113,1.7
6295,935,3.2
6295,7136,4.6
6295,8143,3.1
6295,8385,2.2
6295,2820,3.6
6295,5608,3.5
6295,8787,4
6295,8689,5
6295,7873,2.4
6296,5282,4.1
6296,3921,4.2
6296,5546,3.8
6296,5013,3.2
6296,6172,3.3
6296,4274,3.1
6296,4841,5
6296,4827,2.8
6296,1810,3.1
6296,6045,1.9
6296,8614,4.7
6296,1691,4.3
6296,3652,3.5
6296,2426,3.8
6296,5939,3.8
6296,465,1.4
6296,7799,3.2
6296,9344,3.3
6296,3351,4
6296,5376,3.7
6296,4095,4.4
6296,6950,4
6296,7224,1.8
6296,1889,3.4
6296,7457,4.5
6296,1726,5
6296,6041,3.9
6296,9095,4.2
6296,4296,5
6296,9985,4.1
6296,5290,5
6296,6209,4.6
6296,4254,4.3
6296,880,3.5
6297,3382,4.2
6297,4749,3.1
6297,8699,5
6297,5278,5
6297,3397,3.6
6297,8921,3.2
6297,5545,2.4
6297,1669,5
6297,7170,3.2
6297,2985,2.6
6297,8242,5
6297,4160,4.6
6297,5631,4.2
6297,3624,3.2
6297,9974,4.9
6297,9959,3.9
6297,6934,1.5
6297,8479,5
6297,6035,3.1
6297,6783,3.5
6297,3106,5
6297,9485,3.8
6297,306,2.9
6297,388,3.7
6297,7269,4.1
6297,7841,5
6297,9684,2.9
6297,6045,3.8
6297,7117,3.4
6297,7664,3.4
6297,362,4.4
6297,1751,3.2
6297,9825,4.6
6297,1601,3.1
6297,3202,1.9
6297,3041,4.4
6297,330,3.9
6297,2973,3
6297,1080,2.9
6297,8926,3.7
6298,1437,3.4
6298,9932,1.2
6298,3054,4.5
6298,9256,2.3
6298,4557,3.1
6298,5594,2
6298,3550,3.7
6298,4453,3.1
6298,715,3
6298,6081,5
6298,9982,4.6
6298,3927,3.5
6298,104,3.9
6298,8946,3.5
6298,4210,2.5
6298,9996,3.3
6298,6402,3.4
6298,6105,5
6298,52,3.5
6298,8851,3.7
6298,8232,2.5
6298,5609,3.9
6298,5173,4.7
6298,822,2.3
6298,8179,4.1
6298,5509,3
6298,6244,4.7
6298,6664,4.1
6298,9067,4.8
6298,6595,4.5
6298,9679,2.8
6298,1723,4.8
6298,1274,2.4
6298,8133,3.3
6299,8338,2.4
6299,4690,3.1
6299,2436,3.5
6299,5414,4.7
6299,977,4.5
6299,1351,2.4
6299,8475,5
6299,4499,4.5
6299,7054,4.7
6299,2005,2.3
6299,1853,3.1
6299,5125,3.2
6299,5422,3.7
6299,1866,3.8
6299,7282,2.8
6299,4298,4.5
6299,1085,4.3
6299,1525,3.8
6299,7431,5
6299,8812,3.5
6299,6034,2.7
6299,8433,4
6299,346,2
6299,3708,4.1
6300,2412,2.2
6300,7636,4
6300,3422,4
6300,4539,3.5
6300,6059,3.8
6300,61,5
6300,8156,4.8
6300,3476,1.6
6300,1753,4.2
6300,4606,3.2
6300,5802,1.9
6300,6456,5
6300,8868,2.7
6300,1295,4.3
6300,3751,2.8
6300,2275,2.7
6301,9871,2.5
6301,6457,5
6301,2366,2.2
6301,5385,3.9
6301,4332,2.3
6301,2003,1.6
6301,2487,2.2
6301,5068,1.3
6301,6487,5
6301,2585,4
6301,9012,4.4
6301,152,4.6
6301,7383,5
6301,2560,3.4
6301,3732,4.5
6301,3060,5
6301,3689,3.6
6301,2935,2.9
6301,4086,4
6301,4321,3.8
6301,6931,3.6
6301,5337,4.7
6301,3944,2.9
6301,3268,5
6301,6779,2.7
6301,8384,3.6
6301,4007,2.5
6301,627,3.5
6301,837,4.7
6301,7998,3
6301,887,4.2
6301,7416,3.6
6301,483,3
6301,9638,3.1
6302,4644,4.8
6302,2847,2.6
6302,6036,4.1
6302,591,3.2
6302,8674,3.1
6302,989,4.8
6302,1984,2.7
6302,8133,1.9
6302,244,4.8
6302,2042,4.5
6302,6217,3.5
6302,4137,4
6302,6206,2
6302,6213,2.9
6302,8643,5
6302,6943,3.4
6302,9745,4.2
6302,4979,3.7
6302,1696,2.9
6302,9110,2.6
6302,4619,3
6302,9097,3.2
6302,3880,3.9
6302,9957,3.7
6302,7719,3.6
6302,1769,5
6302,4356,3.7
6302,8759,2.6
6302,2788,2
6302,7398,2.5
6302,356,4.8
6303,8012,3.4
6303,4872,3.2
6303,3848,3.2
6303,4128,3.8
6303,4732,5
6303,6922,5
6303,141,4.2
6303,2430,4.6
6303,1148,4.1
6303,4443,3.2
6304,9265,4.3
6304,1403,2.7
6304,4089,4.3
6304,4187,2.9
6304,9858,4.8
6304,8420,3.5
6304,5045,4.5
6304,975,4.6
6304,4000,1.2
6304,7953,3.1
6304,8727,5
6304,679,3
6304,3378,3.9
6304,7961,5
6304,1016,3.6
6304,8537,2.7
6304,1355,4.5
6304,7002,4.5
6304,554,4
6304,6311,2.8
6304,8890,4.4
6304,7484,4
6304,4163,4.2
6304,1220,3.8
6304,87,2.3
6304,7110,3.9
6304,485,4.2
6304,5495,1.6
6304,7620,1.8
6304,2134,3.3
6304,6777,2.3
6304,4137,1.8
6304,7007,3.1
6304,6570,3.9
6304,5194,4.9
6305,8256,3.7
6305,3237,3.2
6305,8963,2.9
6305,5665,2.8
6305,4310,4.4
6305,7754,2.7
6305,4721,2.9
6305,1199,4.6
6305,409,2.1
6305,1288,2
6305,6831,3.9
6305,9842,2.6
6305,9125,3.4
6305,2436,3.3
6305,8598,4.1
6305,49,4.5
6305,2736,5
6305,3,3.4
6305,1464,2.2
6305,251,4.5
6305,5835,2.3
6305,5762,1.9
6305,4187,4.8
6305,4442,2.6
6305,5421,2.5
6305,9189,3.5
6305,3690,3.7
6305,8234,3.8
6305,9899,4.6
6305,969,4.5
6305,6143,1.7
6305,8250,5
6305,5203,4.5
6305,1836,3.2
6305,618,4.6
6305,9256,3.1
6305,1483,3.6
6305,5016,3.8
6306,4500,2.8
6306,3125,2.5
6306,4159,3.8
6306,6817,3.4
6306,243,5
6306,260,3.3
6306,6623,3.1
6306,2993,4.4
6306,8004,3
6306,3126,4
6306,8416,4.2
6306,4872,3.6
6306,1050,4.3
6306,7205,2.9
6306,1338,2.2
6306,7769,5
6306,8775,2.3
6306,1831,2.5
6306,5745,3.9
6306,1534,3.8
6306,5614,3.1
6306,6784,2.9
6306,8646,2.4
6306,6458,5
6306,110,4.2
6306,9415,3
6306,328,3.9
6306,4072,4.7
6306,8966,3.6
6307,927,2.3
6307,2707,4.3
6307,2897,5
6307,7633,3.3
6307,4589,3.1
6307,4622,3.7
6307,630,2.8
6307,673,3.1
6307,9192,3.8
6307,4972,3.9
6307,3507,3.2
6307,6265,3.7
6307,3280,4.5
6307,5804,4.1
6307,1228,3.2
6307,4993,3.8
6307,2586,4
6307,7549,3.1
6307,870,3.3
6307,3113,4
6307,3570,3.8
6307,1578,3.3
6307,8360,4.9
6307,5723,4.6
6307,900,3.5
6307,8730,3.7
6307,2921,5
6307,2399,4.5
6308,7744,3.3
6308,3886,3.5
6308,846,3.5
6308,9686,3
6308,17,4
6308,5018,4.1
6308,7239,2.9
6308,7414,3.1
6308,5525,3.4
6308,3576,4.8
6308,7468,4.3
6308,8620,3.1
6308,9408,3
6308,8765,3.9
6308,9912,3.8
6308,3883,4.8
6308,3327,3
6308,2940,3.3
6308,7031,3.4
6308,1362,4
6308,844,3.8
6308,6309,3.6
6308,8558,2.4
6308,4611,4.1
6308,1342,2.7
6309,4386,2
6309,7329,4.2
6309,5602,5
6309,95,3.6
6309,3253,3.8
6309,8813,3.1
6309,4032,4
6309,3095,4.1
6309,6467,4.2
6309,8222,1.5
6309,361,5
6309,3754,5
6309,9456,2.7
6309,6354,4.3
6309,2238,4.8
6309,7464,2.2
6309,2898,4.8
6309,3110,4
6309,6989,3
6309,94,2.3
6309,1560,2.6
6309,9953,2.7
6309,8418,3.4
6309,3771,1.8
6309,1779,3.1
6309,1288,4.4
6309,7956,2.6
6309,2263,4.1
6309,8784,3.7
6309,9380,5
6309,1972,3.6
6309,870,1.8
6309,1704,3.6
6309,9503,3.4
6309,851,3.9
6309,526,4.4
6309,1408,4.3
6310,8332,4.6
6310,461,2.9
6310,1099,3.3
6310,9834,3.9
6310,9672,4.2
6310,8169,2.2
6310,7852,1.6
6310,1154,4.3
6310,4199,3.2
6310,9138,3.3
6310,5681,3.9
6310,2001,3.9
6310,3459,2.7
6310,7000,3.3
6310,9921,4.2
6310,2305,5
6310,8622,4.2
6310,6827,4.3
6310,3572,4.7
6310,6451,3.1
6310,9888,4.9
6310,9831,3.7
6310,3896,2.7
6310,8115,3.5
6310,1072,2.8
6310,3469,4.1
6310,3617,3.9
6310,9628,3.6
6310,6403,3
6310,6684,2.5
6310,230,3
6310,2151,5
6310,5159,4.3
6311,43,3.3
6311,8524,3.5
6311,6659,4.2
6311,9046,2.9
6311,8384,3.6
6311,7875,3.7
6311,960,4.4
6311,6026,3.9
6311,1100,4.1
6311,2736,3
6311,7786,3
6311,8046,2.3
6311,5409,1.9
6311,8591,3.1
6311,7760,3.6
6311,3153,3.8
6311,428,4.5
6311,6969,3.8
6311,3627,3.7
6311,2617,3.4
6311,5976,3.2
6311,4516,3.2
6311,3402,2.7
6311,6944,3.1
6311,9486,2.8
6311,8862,3.4
6311,1921,2.4
6311,1791,4.5
6311,1368,4.2
6311,4243,5
6311,5638,2.5
6311,7230,3.6
6311,5610,3.3
6312,6842,3.5
6312,7382,5
6312,1750,3.8
6312,777,4.5
6312,2931,3.6
6312,3714,4.4
6312,5399,2.4
6312,4386,3.2
6312,8332,5
6312,6193,3.2
6312,7909,2.8
6312,2916,2.7
6312,5039,4
6312,6481,4.3
6312,4463,4.2
6312,2399,5
6312,322,5
6312,1357,3.9
6312,5777,3.8
6312,7527,5
6312,8561,5
6312,6280,4.1
6312,3461,3.4
6312,4968,4.8
6312,7142,4.5
6312,4013,3.6
6312,6421,5
6312,2619,2.9
6312,4216,3.4
6312,1629,3
6312,5739,2.8
6312,3299,2.7
6312,7813,3.9
6312,3955,2.7
6312,4731,4.4
6312,3613,4
6312,5888,3
6312,7334,4.9
6312,9950,3.9
6313,5825,3.6
6313,2119,5
6313,1387,4.3
6313,9808,3.3
6313,6367,3.7
6313,3454,3.8
6313,7749,4.2
6313,6027,2.6
6313,2756,3.9
6313,4668,2.7
6313,1625,3.1
6313,629,3.1
6313,4950,3.2
6313,8935,3.6
6313,4139,3.9
6313,4907,4.6
6313,7675,3
6313,7766,3.6
6313,1978,4.9
6313,181,2.7
6313,9324,4.4
6313,4548,4.2
6313,9190,3.9
6313,267,2.2
6313,1916,2.8
6313,5549,2.8
6313,7303,3.3
6314,2458,4.5
6314,5972,3.8
6314,8816,4.6
6314,6966,1.8
6314,3944,2.2
6314,5678,5
6314,7353,5
6314,2759,4.6
6314,1698,4
6314,668,2.4
6314,7793,4.7
6314,5349,3.7
6314,4922,3.5
6314,1978,4.5
6314,1558,4.9
6314,5576,3
6314,9034,4
6314,9951,2.9
6314,6137,3.8
6315,5678,3.2
6315,6668,3.7
6315,1390,4.3
6315,2681,3.2
6315,9644,5
6315,3141,3.6
6315,9646,3.9
6315,4714,3.9
6315,8946,2.1
6315,8673,5
6315,3418,5
6315,5944,3.1
6315,3903,2.4
6315,6371,3.5
6315,9283,4.2
6315,3723,5
6315,1943,3.2
6315,4189,3.6
6315,6937,2.5
6315,4981,3.7
6315,7565,3.7
6315,517,2.1
6315,9019,2.9
6315,9727,4.5
6315,3872,3.9
6315,5382,4.1
6315,8145,3.4
6315,9612,4.2
6315,9544,3.9
6315,2168,3.5
6315,2847,3.4
6315,7853,2.6
6315,608,4.4
6315,8718,3.9
6315,2206,4.4
6315,9543,3.3
6315,3435,4
6315,6468,3.9
6315,2373,2.9
6315,2199,4.1
6316,8071,3
6316,3008,4.7
6316,111,2.9
6316,3449,3.9
6316,1070,5
6316,1525,4.8
6316,5108,2.8
6316,28,2.6
6316,3657,3.3
6316,5549,2.3
6316,2933,5
6316,9647,3
6316,3860,2.4
6316,928,4.7
6316,750,4.6
6316,8836,3
6316,7681,4.9
6316,2647,4
6317,4785,4.8
6317,5255,5
6317,6421,4
6317,7492,3.3
6317,4563,3.6
6317,3535,4.5
6317,3837,4.6
6317,3817,3.7
6317,1995,4.4
6317,4706,4.8
6317,5141,3.2
6317,8447,3.8
6317,5397,4.2
6317,3267,1.9
6317,387,2.4
6317,5154,4.3
6317,1891,4.7
6317,6281,4.8
6317,7306,1.6
6317,8843,4.3
6317,159,4.3
6317,7366,5
6317,6167,4.4
6317,7464,4.9
6317,8868,4.1
6317,5490,3
6317,4337,3.9
6317,3563,3.8
6317,7697,3.8
6317,4372,3.8
6317,3852,3.4
6318,7926,4.7
6318,4341,5
6318,1286,1.9
6318,3200,3.4
6318,6541,4.1
6318,5999,3.2
6318,3350,4.4
6318,1997,3.7
6318,3560,5
6318,5441,4.6
6318,1361,4.5
6318,4804,4
6318,8052,3.5
6318,7527,2.1
6318,7776,2.6
6318,1514,4.6
6318,6567,3
6319,239,4.1
6319,2709,3.2
6319,1342,3.5
6319,1507,4.2
6319,5835,3.6
6319,8544,4
6319,2162,2.8
6319,9357,3.4
6319,2275,3.4
6319,7817,4.8
6319,3731,4.7
6319,1348,3.5
6319,6414,2.3
6319,3828,3.8
6319,1847,2.3
6319,4293,3.4
6319,8292,4.9
6319,1752,4.1
6319,5778,3.6
6319,1119,4.2
6319,9079,3.4
6319,6413,4
6319,356,4.8
6319,3658,3.7
6319,7150,4
6319,2501,4.1
6319,6218,3.6
6319,8932,4.5
6319,5988,3
6319,8669,3.8
6319,9949,3.6
6320,6824,3.5
6320,593,4.3
6320,5339,4.3
6320,558,4.6
6320,6704,2.5
6320,7301,3.5
6320,8206,5
6320,9225,4.3
6320,275,5
6320,9476,3.1
6320,3865,3.7
6320,6284,1.3
6320,5465,4
6320,2894,3.5
6320,8599,3.8
6320,5773,3.6
6320,1322,3.7
6320,3428,4.7
6320,7919,2.9
6320,3036,3.2
6320,6151,3.9
6320,3031,4.4
6320,9013,2.3
6320,6063,3.2
6320,1270,4.1
6320,959,4.2
6320,8091,4.2
6320,3691,3.1
6321,8808,3.4
6321,8440,3.4
6321,502,3.6
6321,1163,3.2
6321,8301,3.3
6321,8573,3.2
6321,3812,5
6321,2757,4.9
6321,1886,4.4
6321,2099,4.1
6321,9396,3.9
6321,828,3
6321,7176,2.3
6321,3191,4.8
6322,1842,3.6
6322,5183,3.7
6322,1593,3.3
6322,6783,4.4
6322,1893,5
6322,9369,4.4
6322,3740,3.7
6322,3335,3.5
6322,338,4.2
6322,4665,4.8
6322,6059,4
6322,9881,3.5
6322,1147,2.6
6322,8198,4.8
6322,6348,3
6322,7103,3.6
6322,1126,2.1
6322,5750,2.8
6322,5579,3.2
6322,7658,4
6322,5666,3.4
6322,4559,4.3
6322,3709,3.7
6322,8941,4.4
6322,7421,4.1
6322,8422,3.1
6322,9054,3.5
6322,270,4.9
6322,4938,3.2
6322,6906,2.6
6322,334,3.2
6322,4261,2.3
6322,2341,3.9
6322,893,2.2
6322,5425,4
6322,3997,4.8
6322,4834,4.4
6323,6074,5
6323,1001,2
6323,4942,4.1
6323,1698,3
6323,1605,3.7
6323,2442,1.8
6323,27,3.8
6323,8446,2.4
6323,2003,2.9
6323,4456,3.9
6323,456,2.3
6323,7696,3.3
6323,2788,3.4
6323,5961,2.7
6323,1889,4.3
6323,4302,3.3
6323,9163,3.5
6324,3398,2.1
6324,4400,4.1
6324,1004,4
6324,5516,3.9
6324,5500,3.4
6324,5201,2.7
6324,2228,2.9
6324,9748,3.2
6324,7374,2.6
6324,9923,3.5
6324,6672,4.7
6324,6802,3.9
6324,700,3.9
6324,4192,3.9
6324,5738,4
6325,7963,1.8
6325,1149,5
6325,766,3
6325,4845,2.8
6325,2992,3.2
6325,8681,3.2
6325,6587,3.9
6325,2392,3.7
6325,3604,5
6325,8514,4.7
6325,1045,3.7
6325,4326,2.9
6325,1365,3.1
6325,2884,3.8
6325,3980,4
6325,5660,4.5
6325,2243,4.4
6325,7407,1.5
6326,2696,5
6326,5323,4.2
6326,6004,4.3
6326,5005,4.5
6326,8158,3.5
6326,9345,4
6326,3209,3.4
6326,393,2.2
6326,1222,3.5
6326,9181,4
6326,6566,3.7
6326,4077,4.8
6326,5711,3
6326,74,1
6326,3821,3.8
6326,8999,4.2
6326,8870,4.1
6326,5487,2
6326,9543,5
6326,7477,3.4
6326,8918,3.6
6326,2048,4.3
6326,8570,4.2
6326,8439,4.3
6326,6976,4.2
6326,5689,4.5
6326,6516,5
6326,3672,3.5
6326,1673,3.5
6326,4126,3.2
6326,381,4.8
6326,7197,5
6326,9288,2.8
6326,8582,3.7
6326,2789,3.6
6326,5403,3
6326,4453,5
6326,4944,3.2
6326,2479,3.8
6327,2543,2.6
6327,8699,2.8
6327,3709,2.4
6327,1736,2.7
6327,3665,2.5
6327,5274,2.7
6327,6876,3.6
6327,419,2.4
6327,5297,5
6327,4853,3.4
6327,6522,4.3
6327,1148,2.9
6327,2592,5
6327,8361,2.7
6328,1028,4.1
6328,7978,4.9
6328,1144,4
6328,1684,3.7
6328,7500,4.4
6328,2476,2.4
6328,6838,3.5
6328,2405,4
6328,682,2.4
6328,6966,3.1
6329,9438,3.9
6329,6528,3.4
6329,6265,3.8
6329,6250,3.1
6329,384,4.5
6329,410,5
6329,2314,4.9
6329,3343,4.8
6329,1649,4.3
6329,7113,3.1
6329,6237,4.2
6329,8164,3.3
6329,6709,2.7
6329,3622,2.2
6329,5090,3.5
6329,7947,3.7
6329,9602,4.9
6329,7480,5
6330,6534,4.1
6330,2391,5
6330,8318,3.1
6330,5897,4
6330,3125,2.8
6330,7319,3.7
6330,7821,5
6330,2452,3.9
6330,2303,4.9
6330,8132,3.8
6330,5159,3.5
6330,2029,4.5
6330,448,2.8
6330,9882,5
6330,6921,3.9
6330,6266,2.2
6330,2216,4.1
6330,9268,1.8
6330,1897,3.3
6330,4550,3.3
6330,4678,3
6330,73,2.6
6330,2318,3.8
6330,3397,3.6
6330,3972,3.3
6330,220,2.6
6330,6426,4.1
6330,5440,5
6331,2049,2.7
6331,7029,1
6331,6642,4.5
6331,7522,3
6331,3038,4.7
6331,1446,3.5
6331,8027,4
6331,4047,3.8
6331,7239,2.5
6331,8718,4.4
6331,9534,4
6331,7638,4.7
6331,4713,3.8
6331,5272,3.5
6331,7820,4.7
6331,5749,3.5
6331,6717,2.5
6331,7134,5
6331,3714,3.5
6331,5494,4.9
6331,8581,2.5
6331,1955,3.6
6331,6130,2.6
6331,2639,5
6331,7995,5
6331,3716,3.8
6331,8983,3.2
6331,9598,4.2
6331,6708,5
6331,4081,3.4
6332,8335,3.7
6332,6301,2.9
6332,601,3.5
6332,8580,2.8
6332,5534,3.6
6332,4706,4.6
6332,4481,3.4
6332,1402,2.6
6332,2653,3.3
6332,4243,5
6332,7551,4.4
6332,1719,5
6332,6918,3.5
6332,1957,3.3
6332,2842,3.5
6332,6714,2.7
6332,5180,1.5
6332,2246,2.3
6332,533,3.9
6332,6,3.6
6332,1675,2.9
6332,8530,2.6
6333,2881,4
6333,3511,3.8
6333,9503,4
6333,3083,3.6
6333,4806,4.6
6333,6859,3.9
6333,7729,5
6333,7514,3.5
6333,2457,4.1
6333,9931,2.5
6333,5811,3.1
6333,7475,5
6333,9689,4.6
6333,2745,2.9
6333,128,3.5
6333,9963,4.1
6333,5723,3.9
6333,4744,1.4
6333,7382,3.8
6333,4442,4.5
6333,2724,3
6333,6799,3.1
6333,335,3.4
6333,9512,3.2
6333,3323,3.4
6333,505,3.8
6333,789,3.2
6333,4052,2.9
6333,294,4.6
6333,5096,5
6333,4771,4
6333,7367,4.5
6333,3570,2.5
6333,9307,2.7
6333,3206,3.8
6334,5163,3.7
6334,7805,5
6334,1387,3.4
6334,184,3.6
6334,2127,4.5
6334,9273,5
6334,3878,3.8
6334,579,3.2
6334,3361,4.3
6334,7726,5
6334,3352,1.5
6334,3426,3.5
6334,5081,4.6
6334,2802,3.7
6334,9387,2.8
6334,4818,3.8
6335,6332,5
6335,4609,3.7
6335,2911,4.2
6335,8497,3.1
6335,2628,3.6
6335,802,2.9
6335,6846,5
6335,8179,4.7
6335,2719,3.7
6335,244,3.9
6335,3600,3.3
6335,5256,3.1
6335,9464,3.2
6335,7636,4.6
6335,5715,4.1
6335,5799,3.5
6335,9627,3.7
6335,1374,4
6335,6706,3.3
6335,5641,3.9
6335,8980,3.8
6335,2605,5
6335,2340,4.3
6335,880,3.9
6335,4875,4.8
6335,5397,3.3
6335,6095,3.1
6335,6990,1.7
6335,8418,3.5
6335,8894,3.2
6335,1028,3.8
6335,9240,4.2
6335,8786,3.4
6335,3140,4.8
6336,500,2
6336,6709,3.1
6336,8204,3.9
6336,6349,4.5
6336,236,1.7
6336,4280,2.7
6336,6317,5
6336,2678,3.2
6336,5790,5
6336,3610,3.9
6336,3521,4.9
6336,2197,4.4
6336,312,4.4
6336,644,2.6
6336,3132,1.7
6336,3925,5
6336,3764,2.8
6336,3328,5
6336,4080,3.1
6336,1201,3.9
6336,9101,3.7
6336,1343,3.9
6336,4156,4.2
6337,3634,4.4
6337,3617,4.4
6337,4820,4
6337,8280,2.8
6337,4118,4.4
6337,6675,3.6
6337,2961,2.6
6337,5072,4.4
6337,1379,4
6337,3641,3.5
6337,1879,5
6337,6008,4.2
6337,998,3.8
6337,2454,4.4
6337,4660,4
6337,8768,4.1
6337,8851,3.1
6337,663,1.3
6337,5866,4
6337,5448,2.5
6337,4321,3.5
6337,1244,5
6337,6398,2.7
6337,6926,3.7
6337,9719,2.9
6337,7868,4.2
6337,6925,4.8
6337,5519,3.1
6337,9519,4.9
6337,4474,3.8
6337,805,2.9
6337,2116,3.4
6337,6917,4.4
6337,1572,3.5
6338,3050,3.2
6338,1217,5
6338,6757,3.9
6338,4971,4.3
6338,7242,2.8
6338,5802,4.1
6338,248,3.3
6338,6528,2.3
6338,5213,3.9
6338,5373,3.8
6338,6108,2.9
6338,7117,5
6338,2028,4.8
6338,4762,4.8
6338,896,2.9
6338,9197,3.2
6338,4381,4.4
6338,846,2.9
6338,3782,4.6
6338,7187,3.4
6338,9119,4.3
6339,8832,3.4
6339,4519,3.9
6339,591,4.1
6339,2597,4.3
6339,8880,3.3
6339,2090,2.1
6339,6202,3.9
6339,4577,2.5
6339,4022,3.1
6339,5063,4.4
6339,4751,3.3
6339,1662,5
6339,7562,4.1
6339,3205,2.2
6339,324,3.8
6339,1259,2.3
6339,8304,3.2
6339,4573,1.9
6339,3808,3
6339,1182,2.4
6339,4988,3.2
6339,4040,4.6
6339,1172,5
6339,5445,5
6339,1871,4.7
6339,948,3.2
6339,8037,3.3
6339,8253,3.6
6339,1671,2.2
6339,2496,3.1
6339,8551,3.1
6339,8340,2.5
6339,9202,3.5
6339,1294,3.7
6339,9975,2.1
6339,3781,4.1
6340,6364,4.1
6340,7853,3.4
6340,7695,3.6
6340,2610,3.6
6340,8016,3.1
6340,3523,2.1
6340,9608,5
6340,4203,3.2
6340,8067,3.4
6340,5008,4
6340,2896,4.8
6340,2535,4
6340,2857,3
6340,8022,4.9
6340,7734,4.3
6340,5836,4.4
6340,5405,3.3
6340,8386,3.7
6340,3407,3.2
6340,5029,2
6340,975,3.3
6340,35,4.2
6340,3593,2.9
6340,3051,3.9
6341,9835,3.8
6341,3427,3.8
6341,7164,3.7
6341,9840,4.7
6341,5366,3.6
6341,3482,4.1
6341,9914,2.1
6341,7528,4.5
6341,7476,3.3
6341,172,4
6341,7428,4.4
6341,4222,3.3
6341,2680,2.4
6341,2576,3
6341,2927,4.3
6341,6489,2.3
6341,1695,3.9
6341,4564,5
6341,4526,3.8
6341,3064,2.6
6341,2667,4.5
6341,9396,3.6
6341,6905,5
6341,6334,3
6341,3858,3.3
6341,7362,4.7
6341,1232,4.2
6341,668,3.2
6341,7151,4.2
6341,2295,2.8
6341,2602,3
6341,8862,2.5
6341,9577,4.2
6341,896,3.7
6341,1658,4
6341,483,3
6341,6720,4.9
6341,3015,3.5
6342,4522,5
6342,6564,3.5
6342,4899,3.8
6342,4871,2.8
6342,9971,4.4
6342,5576,4.5
6342,5257,3.5
6342,762,3.3
6342,8123,4
6342,903,2.9
6342,5833,3.5
6342,9910,1.9
6342,5284,3.1
6342,5689,2.7
6342,3422,3.9
6342,6953,4
6342,3450,5
6342,6994,2.8
6342,7776,2.3
6342,4412,2
6342,2975,3.1
6342,7573,3
6342,2368,4.9
6342,2479,3.5
6342,2367,2.9
6342,4370,3.6
